categoria,periodo,valor,año,trimestre,fuente
endeudamiento_interno_neto,2017-Q4,1376393.13075,2017,4,Gobierno General
endeudamiento_interno_neto,2018-Q1,-1739288.7795480003,2018,1,Gobierno General
endeudamiento_interno_neto,2018-Q2,401824.65509600006,2018,2,Gobierno General
endeudamiento_interno_neto,2018-Q3,2472127.067932,2018,3,Gobierno General
endeudamiento_interno_neto,2018-Q4,1181231.201796,2018,4,Gobierno General
endeudamiento_interno_neto,2019-Q1,153259.92756200003,2019,1,Gobierno General
endeudamiento_interno_neto,2019-Q2,2069831.652391,2019,2,Gobierno General
endeudamiento_interno_neto,2019-Q3,827203.0277839999,2019,3,Gobierno General
endeudamiento_interno_neto,2019-Q4,622920.171721,2019,4,Gobierno General
endeudamiento_interno_neto,2020-Q1,-1467721.944557,2020,1,Gobierno General
endeudamiento_interno_neto,2020-Q2,3118300.43514,2020,2,Gobierno General
endeudamiento_interno_neto,2020-Q3,2290875.9536000006,2020,3,Gobierno General
endeudamiento_interno_neto,2020-Q4,991720.8080579996,2020,4,Gobierno General
endeudamiento_interno_neto,2021-Q1,-2386351.472462,2021,1,Gobierno General
endeudamiento_interno_neto,2021-Q2,1162974.2818400003,2021,2,Gobierno General
endeudamiento_interno_neto,2021-Q3,2555795.5394619997,2021,3,Gobierno General
endeudamiento_interno_neto,2021-Q4,1731172.6553864065,2021,4,Gobierno General
endeudamiento_interno_neto,2022-Q1,-2360313.820374,2022,1,Gobierno General
endeudamiento_interno_neto,2022-Q2,3318214.6033260003,2022,2,Gobierno General
endeudamiento_interno_neto,2022-Q3,80843.50341999992,2022,3,Gobierno General
endeudamiento_interno_neto,2022-Q4,602673.9799579999,2022,4,Gobierno General
endeudamiento_interno_neto,2023-Q1,-2967603.5731940004,2023,1,Gobierno General
endeudamiento_interno_neto,2023-Q2,2963278.241513999,2023,2,Gobierno General
endeudamiento_interno_neto,2023-Q3,-308497.87619500037,2023,3,Gobierno General
endeudamiento_interno_neto,2023-Q4,2420849.8725340003,2023,4,Gobierno General
endeudamiento_interno_neto,2024-Q1,382247.9499049998,2024,1,Gobierno General
endeudamiento_interno_neto,2024-Q2,1925869.3908339995,2024,2,Gobierno General
endeudamiento_interno_neto,2024-Q3,4297994.4148889985,2024,3,Gobierno General
endeudamiento_interno_neto,2024-Q4,-1900361.3250880002,2024,4,Gobierno General
endeudamiento_interno_neto,2025-Q1,-36849.75318200013,2025,1,Gobierno General
endeudamiento_interno_neto,2025-Q2,4935668.916108,2025,2,Gobierno General
endeudamiento_interno_neto,2025-Q3,1010912.546319,2025,3,Gobierno General
endeudamiento_interno_neto,2025-Q4,-445460.1623133232,2025,4,Gobierno General
bono_de_reconocimiento,2017-Q1,-151660.445,2017,1,Gobierno General
bono_de_reconocimiento,2017-Q2,-143273.30800000002,2017,2,Gobierno General
