categoria,periodo,valor,año,trimestre,fuente
Recuperación de préstamos,2025-Q3,426171.8555999999,2025,3,Gobierno Central
Recuperación de préstamos,2025-Q4,458369.2028399999,2025,4,Gobierno Central
Títulos y valores,2017-Q1,-22954.398429999826,2017,1,Gobierno Central
Títulos y valores,2017-Q2,3900975.33567,2017,2,Gobierno Central
Títulos y valores,2017-Q3,-1594175.18193,2017,3,Gobierno Central
Títulos y valores,2017-Q4,-1574792.94966,2017,4,Gobierno Central
Títulos y valores,2018-Q1,-547811.1200600001,2018,1,Gobierno Central
Títulos y valores,2018-Q2,306458.13083000015,2018,2,Gobierno Central
Títulos y valores,2018-Q3,921423.52159,2018,3,Gobierno Central
Títulos y valores,2018-Q4,-374333.98728,2018,4,Gobierno Central
Títulos y valores,2019-Q1,221772.3788999999,2019,1,Gobierno Central
Títulos y valores,2019-Q2,2091292.19821,2019,2,Gobierno Central
Títulos y valores,2019-Q3,-965635.8005400003,2019,3,Gobierno Central
Títulos y valores,2019-Q4,-2605602.5881599993,2019,4,Gobierno Central
Títulos y valores,2020-Q1,913482.654915001,2020,1,Gobierno Central
Títulos y valores,2020-Q2,-98506.92586999982,2020,2,Gobierno Central
Títulos y valores,2020-Q3,-5429832.50426,2020,3,Gobierno Central
Títulos y valores,2020-Q4,-1556091.7210600008,2020,4,Gobierno Central
Títulos y valores,2021-Q1,-746299.3638700002,2021,1,Gobierno Central
Títulos y valores,2021-Q2,-2079829.5587499999,2021,2,Gobierno Central
Títulos y valores,2021-Q3,-509017.84727000026,2021,3,Gobierno Central
Títulos y valores,2021-Q4,-1544234.0067999999,2021,4,Gobierno Central
Títulos y valores,2022-Q1,4834509.6433,2022,1,Gobierno Central
Títulos y valores,2022-Q2,8531249.32374,2022,2,Gobierno Central
Títulos y valores,2022-Q3,-3160357.27616,2022,3,Gobierno Central
Títulos y valores,2022-Q4,-752160.55055,2022,4,Gobierno Central
Títulos y valores,2023-Q1,-1502960.93886,2023,1,Gobierno Central
Títulos y valores,2023-Q2,1516756.1037700004,2023,2,Gobierno Central
Títulos y valores,2023-Q3,-772583.8365599999,2023,3,Gobierno Central
Títulos y valores,2023-Q4,-536409.6167,2023,4,Gobierno Central
Títulos y valores,2024-Q1,-1294066.33212,2024,1,Gobierno Central
Títulos y valores,2024-Q2,515993.70884,2024,2,Gobierno Central
Títulos y valores,2024-Q3,2132378.2551,2024,3,Gobierno Central
Títulos y valores,2024-Q4,-1880068.6533399997,2024,4,Gobierno Central
Títulos y valores,2025-Q1,-288573.40069999994,2025,1,Gobierno Central
Títulos y valores,2025-Q2,2836176.0256199995,2025,2,Gobierno Central
Títulos y valores,2025-Q3,-168243.67353000003,2025,3,Gobierno Central
Títulos y valores,2025-Q4,-1052707.5570299998,2025,4,Gobierno Central
Inversión financiera,2017-Q1,4114236.50502,2017,1,Gobierno Central
Inversión financiera,2017-Q2,4188366.81659,2017,2,Gobierno Central
Inversión financiera,2017-Q3,-1129012.51747,2017,3,Gobierno Central
Inversión financiera,2017-Q4,-1546326.10404,2017,4,Gobierno Central
Inversión financiera,2018-Q1,2106304.93087,2018,1,Gobierno Central
Inversión financiera,2018-Q2,949180.2552099999,2018,2,Gobierno Central
Inversión financiera,2018-Q3,1724853.54191,2018,3,Gobierno Central
Inversión financiera,2018-Q4,-175720.3047300001,2018,4,Gobierno Central
Inversión financiera,2019-Q1,3992713.3053200003,2019,1,Gobierno Central
Inversión financiera,2019-Q2,2941467.278,2019,2,Gobierno Central
Inversión financiera,2019-Q3,-947030.9848200001,2019,3,Gobierno Central
Inversión financiera,2019-Q4,-852763.5014199999,2019,4,Gobierno Central
Inversión financiera,2020-Q1,7827780.104339998,2020,1,Gobierno Central
Inversión financiera,2020-Q2,1950107.9901,2020,2,Gobierno Central
Inversión financiera,2020-Q3,-4377755.399579999,2020,3,Gobierno Central
Inversión financiera,2020-Q4,3110316.5899799997,2020,4,Gobierno Central
Inversión financiera,2021-Q1,2362780.22657,2021,1,Gobierno Central
Inversión financiera,2021-Q2,2982310.92616,2021,2,Gobierno Central
Inversión financiera,2021-Q3,1502936.36729,2021,3,Gobierno Central
Inversión financiera,2021-Q4,-1418594.2953999997,2021,4,Gobierno Central
Inversión financiera,2022-Q1,7564755.505549999,2022,1,Gobierno Central
Inversión financiera,2022-Q2,8613044.13955,2022,2,Gobierno Central
Inversión financiera,2022-Q3,-3098639.95952,2022,3,Gobierno Central
Inversión financiera,2022-Q4,-515079.80874,2022,4,Gobierno Central
Inversión financiera,2023-Q1,2150590.73358,2023,1,Gobierno Central
Inversión financiera,2023-Q2,3240953.20013,2023,2,Gobierno Central
Inversión financiera,2023-Q3,-764698.8638599999,2023,3,Gobierno Central
Inversión financiera,2023-Q4,1244038.01136,2023,4,Gobierno Central
Inversión financiera,2024-Q1,919934.0540799999,2024,1,Gobierno Central
Inversión financiera,2024-Q2,1368711.0837400001,2024,2,Gobierno Central
Inversión financiera,2024-Q3,2242012.93046,2024,3,Gobierno Central
Inversión financiera,2024-Q4,-729115.1786200001,2024,4,Gobierno Central
Inversión financiera,2025-Q1,1078033.7199599997,2025,1,Gobierno Central
Inversión financiera,2025-Q2,3218364.07849,2025,2,Gobierno Central
Inversión financiera,2025-Q3,280907.83366000006,2025,3,Gobierno Central
Inversión financiera,2025-Q4,-245740.33680999992,2025,4,Gobierno Central
Venta de activos financieros,2017-Q1,4137190.90345,2017,1,Gobierno Central
Venta de activos financieros,2017-Q2,287391.48092,2017,2,Gobierno Central
Venta de activos financieros,2017-Q3,465162.66446,2017,3,Gobierno Central
Venta de activos financieros,2017-Q4,28466.84562,2017,4,Gobierno Central
Venta de activos financieros,2018-Q1,2654116.05093,2018,1,Gobierno Central
Venta de activos financieros,2018-Q2,642722.1243799999,2018,2,Gobierno Central
Venta de activos financieros,2018-Q3,803430.0203199999,2018,3,Gobierno Central
Venta de activos financieros,2018-Q4,198613.68254999997,2018,4,Gobierno Central
Venta de activos financieros,2019-Q1,3770940.92642,2019,1,Gobierno Central
Venta de activos financieros,2019-Q2,850175.07979,2019,2,Gobierno Central
Venta de activos financieros,2019-Q3,18604.815720000002,2019,3,Gobierno Central
Venta de activos financieros,2019-Q4,1752839.08674,2019,4,Gobierno Central
Venta de activos financieros,2020-Q1,6914297.449425001,2020,1,Gobierno Central
Venta de activos financieros,2020-Q2,2048614.91597,2020,2,Gobierno Central
Venta de activos financieros,2020-Q3,1052077.10468,2020,3,Gobierno Central
Venta de activos financieros,2020-Q4,4666408.31104,2020,4,Gobierno Central
Venta de activos financieros,2021-Q1,3109079.5904400004,2021,1,Gobierno Central
Venta de activos financieros,2021-Q2,5062140.484909998,2021,2,Gobierno Central
Venta de activos financieros,2021-Q3,2011954.2145600002,2021,3,Gobierno Central
Venta de activos financieros,2021-Q4,125639.71139999999,2021,4,Gobierno Central
Venta de activos financieros,2022-Q1,2730245.86225,2022,1,Gobierno Central
Venta de activos financieros,2022-Q2,81794.81581,2022,2,Gobierno Central
Venta de activos financieros,2022-Q3,61717.316640000005,2022,3,Gobierno Central
Venta de activos financieros,2022-Q4,237080.74181,2022,4,Gobierno Central
Venta de activos financieros,2023-Q1,3653551.67244,2023,1,Gobierno Central
Venta de activos financieros,2023-Q2,1724197.0963599999,2023,2,Gobierno Central
Venta de activos financieros,2023-Q3,7884.9727,2023,3,Gobierno Central
Venta de activos financieros,2023-Q4,1780447.6280599998,2023,4,Gobierno Central
Venta de activos financieros,2024-Q1,2214000.3862,2024,1,Gobierno Central
Venta de activos financieros,2024-Q2,852717.3749,2024,2,Gobierno Central
Venta de activos financieros,2024-Q3,109634.67536,2024,3,Gobierno Central
Venta de activos financieros,2024-Q4,1150953.47472,2024,4,Gobierno Central
Venta de activos financieros,2025-Q1,1366607.1206600002,2025,1,Gobierno Central
Venta de activos financieros,2025-Q2,382188.05287,2025,2,Gobierno Central
Venta de activos financieros,2025-Q3,449151.50719,2025,3,Gobierno Central
Venta de activos financieros,2025-Q4,806967.2202200001,2025,4,Gobierno Central
Operaciones de cambio,2017-Q1,2096.0271700000303,2017,1,Gobierno Central
Operaciones de cambio,2017-Q2,-224.50532000005478,2017,2,Gobierno Central
Operaciones de cambio,2017-Q3,-180.42890000003536,2017,3,Gobierno Central
Operaciones de cambio,2017-Q4,14706.948059999944,2017,4,Gobierno Central
Operaciones de cambio,2018-Q1,-2274.491080000007,2018,1,Gobierno Central
Operaciones de cambio,2018-Q2,-3995.9075700000685,2018,2,Gobierno Central
Operaciones de cambio,2018-Q3,7937.78431000001,2018,3,Gobierno Central
Operaciones de cambio,2018-Q4,5699.867799999949,2018,4,Gobierno Central
Operaciones de cambio,2019-Q1,4219.485080000013,2019,1,Gobierno Central
Operaciones de cambio,2019-Q2,7327.166910000029,2019,2,Gobierno Central
Operaciones de cambio,2019-Q3,-7026.285799999809,2019,3,Gobierno Central
Operaciones de cambio,2019-Q4,-7321.559660000028,2019,4,Gobierno Central
Operaciones de cambio,2020-Q1,-10841.996549999945,2020,1,Gobierno Central
Operaciones de cambio,2020-Q2,14018.856220000109,2020,2,Gobierno Central
Operaciones de cambio,2020-Q3,22717.45821000041,2020,3,Gobierno Central
Operaciones de cambio,2020-Q4,-5542.126950000165,2020,4,Gobierno Central
Operaciones de cambio,2021-Q1,-13234.242740000132,2021,1,Gobierno Central
Operaciones de cambio,2021-Q2,2987.2864800002426,2021,2,Gobierno Central
Operaciones de cambio,2021-Q3,28688.50034999987,2021,3,Gobierno Central
Operaciones de cambio,2021-Q4,125520.70568999974,2021,4,Gobierno Central
Operaciones de cambio,2022-Q1,-26569.21721000003,2022,1,Gobierno Central
Operaciones de cambio,2022-Q2,58729.66865999965,2022,2,Gobierno Central
Operaciones de cambio,2022-Q3,-32114.326559999725,2022,3,Gobierno Central
Operaciones de cambio,2022-Q4,16159.592470000032,2022,4,Gobierno Central
Operaciones de cambio,2023-Q1,16632.019599999767,2023,1,Gobierno Central
Operaciones de cambio,2023-Q2,-13977.480689999997,2023,2,Gobierno Central
Operaciones de cambio,2023-Q3,5047.874360000016,2023,3,Gobierno Central
Operaciones de cambio,2023-Q4,11793.947829999961,2023,4,Gobierno Central
Operaciones de cambio,2024-Q1,32.568559999948775,2024,1,Gobierno Central
Operaciones de cambio,2024-Q2,-4926.9131600000255,2024,2,Gobierno Central
Operaciones de cambio,2024-Q3,32295.545659999952,2024,3,Gobierno Central
Operaciones de cambio,2024-Q4,-131.70753000013065,2024,4,Gobierno Central
Operaciones de cambio,2025-Q1,-1742.841499999944,2025,1,Gobierno Central
Operaciones de cambio,2025-Q2,-104533.73450999998,2025,2,Gobierno Central
Operaciones de cambio,2025-Q3,-2667.5392000001593,2025,3,Gobierno Central
Operaciones de cambio,2025-Q4,7494.80503999989,2025,4,Gobierno Central
Caja,2017-Q1,-324419.94315785205,2017,1,Gobierno Central
Caja,2017-Q2,23521.057317788393,2017,2,Gobierno Central
Caja,2017-Q3,260692.4631753185,2017,3,Gobierno Central
Caja,2017-Q4,-226630.95003435842,2017,4,Gobierno Central
Caja,2018-Q1,135853.863973686,2018,1,Gobierno Central
Caja,2018-Q2,-196800.97982991097,2018,2,Gobierno Central
Caja,2018-Q3,438519.86119128694,2018,3,Gobierno Central
Caja,2018-Q4,-735032.1130181698,2018,4,Gobierno Central
Caja,2019-Q1,-183553.98048213657,2019,1,Gobierno Central
Caja,2019-Q2,-72400.83843935463,2019,2,Gobierno Central
Caja,2019-Q3,666789.4946503098,2019,3,Gobierno Central
Caja,2019-Q4,-158121.35251273282,2019,4,Gobierno Central
Caja,2020-Q1,220229.51043999783,2020,1,Gobierno Central
Caja,2020-Q2,264782.25313000154,2020,2,Gobierno Central
Caja,2020-Q3,-333294.1528000027,2020,3,Gobierno Central
Caja,2020-Q4,-1126952.887290008,2020,4,Gobierno Central
Caja,2021-Q1,546331.8149799993,2021,1,Gobierno Central
Caja,2021-Q2,818258.8066699966,2021,2,Gobierno Central
Caja,2021-Q3,393490.2995600047,2021,3,Gobierno Central
Caja,2021-Q4,-1238726.8137099992,2021,4,Gobierno Central
Caja,2022-Q1,-31995.85012999904,2022,1,Gobierno Central
Caja,2022-Q2,997177.6446200014,2022,2,Gobierno Central
Caja,2022-Q3,1674653.2083600028,2022,3,Gobierno Central
Caja,2022-Q4,-1893317.7787999942,2022,4,Gobierno Central
Caja,2023-Q1,207459.50925999728,2023,1,Gobierno Central
Caja,2023-Q2,789909.4224000017,2023,2,Gobierno Central
Caja,2023-Q3,-176322.74549999647,2023,3,Gobierno Central
Caja,2023-Q4,-753097.5156700078,2023,4,Gobierno Central
Caja,2024-Q1,2152122.894799998,2024,1,Gobierno Central
Caja,2024-Q2,-285338.5246600109,2024,2,Gobierno Central
Caja,2024-Q3,48391.0610600036,2024,3,Gobierno Central
Caja,2024-Q4,-1268901.4249499983,2024,4,Gobierno Central
Caja,2025-Q1,985812.4327600006,2025,1,Gobierno Central
Caja,2025-Q2,112014.17248999189,2025,2,Gobierno Central
Caja,2025-Q3,-193363.81422999877,2025,3,Gobierno Central
Caja,2025-Q4,-2110937.747769992,2025,4,Gobierno Central
ADQUISICION_NETA_AF,2017-Q1,-383097.4195158521,2017,1,Gobierno General
ADQUISICION_NETA_AF,2017-Q2,3846588.4229017873,2017,2,Gobierno General
ADQUISICION_NETA_AF,2017-Q3,-948163.5796786814,2017,3,Gobierno General
ADQUISICION_NETA_AF,2017-Q4,-1763199.1198103589,2017,4,Gobierno General
ADQUISICION_NETA_AF,2018-Q1,-439425.2000173143,2018,1,Gobierno General
ADQUISICION_NETA_AF,2018-Q2,9514.4273080891,2018,2,Gobierno General
ADQUISICION_NETA_AF,2018-Q3,1738715.8761872873,2018,3,Gobierno General
ADQUISICION_NETA_AF,2018-Q4,-1103674.9307641697,2018,4,Gobierno General
ADQUISICION_NETA_AF,2019-Q1,159.85538586215807,2019,1,Gobierno General
ADQUISICION_NETA_AF,2019-Q2,1958432.1037086423,2019,2,Gobierno General
ADQUISICION_NETA_AF,2019-Q3,3658.8590133107127,2019,3,Gobierno General
ADQUISICION_NETA_AF,2019-Q4,-3094485.3513867343,2019,4,Gobierno General
ADQUISICION_NETA_AF,2020-Q1,805019.9373859976,2020,1,Gobierno General
ADQUISICION_NETA_AF,2020-Q2,125409.34973200179,2020,2,Gobierno General
ADQUISICION_NETA_AF,2020-Q3,-4855217.364282002,2020,3,Gobierno General
ADQUISICION_NETA_AF,2020-Q4,-2267151.4254639996,2020,4,Gobierno General
ADQUISICION_NETA_AF,2021-Q1,-453156.17845599947,2021,1,Gobierno General
ADQUISICION_NETA_AF,2021-Q2,-739172.332298,2021,2,Gobierno General
ADQUISICION_NETA_AF,2021-Q3,401999.2436249982,2021,3,Gobierno General
ADQUISICION_NETA_AF,2021-Q4,-2847699.7713408484,2021,4,Gobierno General
ADQUISICION_NETA_AF,2022-Q1,4506119.067560007,2022,1,Gobierno General
ADQUISICION_NETA_AF,2022-Q2,9398579.308312008,2022,2,Gobierno General
ADQUISICION_NETA_AF,2022-Q3,-1349999.8553479994,2022,3,Gobierno General
ADQUISICION_NETA_AF,2022-Q4,-2900541.5993439984,2022,4,Gobierno General
ADQUISICION_NETA_AF,2023-Q1,-1895969.8755410032,2023,1,Gobierno General
ADQUISICION_NETA_AF,2023-Q2,2146658.1398179955,2023,2,Gobierno General
ADQUISICION_NETA_AF,2023-Q3,-626501.7921439384,2023,3,Gobierno General
ADQUISICION_NETA_AF,2023-Q4,-1396723.7040545482,2023,4,Gobierno General
ADQUISICION_NETA_AF,2024-Q1,-28133.37392300322,2024,1,Gobierno General
ADQUISICION_NETA_AF,2024-Q2,-30712.415993010934,2024,2,Gobierno General
ADQUISICION_NETA_AF,2024-Q3,2312897.3829270047,2024,3,Gobierno General
ADQUISICION_NETA_AF,2024-Q4,-3273994.7074619983,2024,4,Gobierno General
ADQUISICION_NETA_AF,2025-Q1,-230351.4118400045,2025,1,Gobierno General
ADQUISICION_NETA_AF,2025-Q2,2789748.5836779894,2025,2,Gobierno General
ADQUISICION_NETA_AF,2025-Q3,-55612.67263599947,2025,3,Gobierno General
ADQUISICION_NETA_AF,2025-Q4,-3391761.255276715,2025,4,Gobierno General
Préstamos,2017-Q1,-608557.635279,2017,1,Gobierno General
Préstamos,2017-Q2,115288.744708,2017,2,Gobierno General
Préstamos,2017-Q3,186030.315166,2017,3,Gobierno General
Préstamos,2017-Q4,152327.189614,2017,4,Gobierno General
Préstamos,2018-Q1,-634293.5634710001,2018,1,Gobierno General
Préstamos,2018-Q2,86002.21939999999,2018,2,Gobierno General
Préstamos,2018-Q3,178559.35874099997,2018,3,Gobierno General
Préstamos,2018-Q4,34528.130643000004,2018,4,Gobierno General
